Date,"('CLOSE', 'BTC-USD')","('HIGH', 'BTC-USD')","('LOW', 'BTC-USD')","('OPEN', 'BTC-USD')","('VOLUME', 'BTC-USD')"
2017-12-28,14606.500000,15888.400391,13937.299805,15864.099609,12336499712
2017-12-29,14656.200195,15279.000000,14307.000000,14695.799805,13025500160
2017-12-30,12952.200195,14681.900391,12350.099609,14681.900391,14452599808
2017-12-31,14156.400391,14377.400391,12755.599609,12897.700195,12136299520
2018-01-01,13657.200195,14112.200195,13154.700195,14112.200195,10291200000
2018-01-02,14982.099609,15444.599609,13163.599609,13625.000000,16846600192
2018-01-03,15201.000000,15572.799805,14844.500000,14978.200195,16871900160
2018-01-04,15599.200195,15739.700195,14522.200195,15270.700195,21783199744
2018-01-05,17429.500000,17705.199219,15202.799805,15477.200195,23840899072
2018-01-06,17527.000000,17712.400391,16764.599609,17462.099609,18314600448
2018-01-07,16477.599609,17579.599609,16087.700195,17527.300781,15866000384
2018-01-08,15170.099609,16537.900391,14208.200195,16476.199219,18413899776
2018-01-09,14595.400391,15497.500000,14424.000000,15123.700195,16659999744
2018-01-10,14973.299805,14973.299805,13691.200195,14588.500000,18500800512
2018-01-11,13405.799805,15018.799805,13105.900391,14968.200195,16534099968
2018-01-12,13980.599609,14229.900391,13158.099609,13453.900391,12065699840
2018-01-13,14360.200195,14659.500000,13952.400391,13952.400391,12763599872
2018-01-14,13772.000000,14511.799805,13268.000000,14370.799805,11084099584
2018-01-15,13819.799805,14445.500000,13641.700195,13767.299805,12750799872
2018-01-16,11490.500000,13843.099609,10194.900391,13836.099609,18853799936
2018-01-17,11188.599609,11678.000000,9402.290039,11431.099609,18830600192
2018-01-18,11474.900391,12107.299805,10942.500000,11198.799805,15020399616
2018-01-19,11607.400391,11992.799805,11172.099609,11429.799805,10740400128
2018-01-20,12899.200195,13103.000000,11656.200195,11656.200195,11801700352
2018-01-21,11600.099609,12895.900391,11288.200195,12889.200195,9935179776
2018-01-22,10931.400391,11966.400391,10240.200195,11633.099609,10537400320
2018-01-23,10868.400391,11377.599609,10129.700195,10944.500000,9660609536
2018-01-24,11359.400391,11501.400391,10639.799805,10903.400391,9940989952
2018-01-25,11259.400391,11785.700195,11057.400391,11421.700195,8873169920
2018-01-26,11171.400391,11656.700195,10470.299805,11256.000000,9746199552
2018-01-27,11440.700195,11614.900391,10989.200195,11174.900391,7583269888
2018-01-28,11786.299805,12040.299805,11475.299805,11475.299805,8350360064
2018-01-29,11296.400391,11875.599609,11179.200195,11755.500000,7107359744
2018-01-30,10106.299805,11307.200195,10036.200195,11306.799805,8637859840
2018-01-31,10221.099609,10381.599609,9777.419922,10108.200195,8041160192
2018-02-01,9170.540039,10288.799805,8812.280273,10237.299805,9959400448
2018-02-02,8830.750000,9142.280273,7796.490234,9142.280273,12726899712
2018-02-03,9174.910156,9430.750000,8251.629883,8852.120117,7263790080
2018-02-04,8277.009766,9334.870117,8031.220215,9175.700195,7073549824
2018-02-05,6955.270020,8364.839844,6756.680176,8270.540039,9285289984
2018-02-06,7754.000000,7850.700195,6048.259766,7051.750000,13999800320
2018-02-07,7621.299805,8509.110352,7236.790039,7755.490234,9169280000
2018-02-08,8265.589844,8558.769531,7637.859863,7637.859863,9346750464
2018-02-09,8736.980469,8736.980469,7884.709961,8271.839844,6784820224
2018-02-10,8621.900391,9122.549805,8295.469727,8720.080078,7780960256
2018-02-11,8129.970215,8616.129883,7931.100098,8616.129883,6122189824
2018-02-12,8926.570312,8985.919922,8141.430176,8141.430176,6256439808
2018-02-13,8598.309570,8958.469727,8455.410156,8926.719727,5696719872
2018-02-14,9494.629883,9518.540039,8599.919922,8599.919922,7909819904
2018-02-15,10166.400391,10234.799805,9395.580078,9488.320312,9062540288
2018-02-16,10233.900391,10324.099609,9824.820312,10135.700195,7296159744
2018-02-17,11112.700195,11139.500000,10149.400391,10207.500000,8660880384
2018-02-18,10551.799805,11349.799805,10326.000000,11123.400391,8744009728
2018-02-19,11225.299805,11273.799805,10513.200195,10552.599609,7652089856
2018-02-20,11403.700195,11958.500000,11231.799805,11231.799805,9926540288
2018-02-21,10690.400391,11418.500000,10479.099609,11372.200195,9405339648
2018-02-22,10005.000000,11039.099609,9939.089844,10660.400391,8040079872
2018-02-23,10301.099609,10487.299805,9734.559570,9937.070312,7739500032
2018-02-24,9813.070312,10597.200195,9546.969727,10287.700195,6917929984
2018-02-25,9664.730469,9923.219727,9407.059570,9796.419922,5706939904
2018-02-26,10366.700195,10475.000000,9501.730469,9669.429688,7287690240
2018-02-27,10725.599609,10878.500000,10246.099609,10393.900391,6966179840
2018-02-28,10397.900391,11089.799805,10393.099609,10687.200195,6936189952
2018-03-01,10951.000000,11052.299805,10352.700195,10385.000000,7317279744
2018-03-02,11086.400391,11189.000000,10850.099609,10977.400391,7620590080
2018-03-03,11489.700195,11528.200195,11002.400391,11101.900391,6690570240
2018-03-04,11512.599609,11512.599609,11136.099609,11497.400391,6084149760
2018-03-05,11573.299805,11704.099609,11443.900391,11532.400391,6468539904
2018-03-06,10779.900391,11500.099609,10694.299805,11500.099609,6832169984
2018-03-07,9965.570312,10929.500000,9692.120117,10803.900391,8797910016
2018-03-08,9395.009766,10147.400391,9335.870117,9951.440430,7186089984
2018-03-09,9337.549805,9466.349609,8513.030273,9414.690430,8704190464
2018-03-10,8866.000000,9531.320312,8828.469727,9350.589844,5386319872
2018-03-11,9578.629883,9711.889648,8607.120117,8852.780273,6296370176
2018-03-12,9205.120117,9937.500000,8956.429688,9602.929688,6457399808
2018-03-13,9194.849609,9470.379883,8958.190430,9173.040039,5991139840
2018-03-14,8269.809570,9355.849609,8068.589844,9214.650391,6438230016
2018-03-15,8300.860352,8428.349609,7783.049805,8290.759766,6834429952
2018-03-16,8338.349609,8585.150391,8005.310059,8322.910156,5289379840
2018-03-17,7916.879883,8346.530273,7812.819824,8321.910156,4426149888
2018-03-18,8223.679688,8245.509766,7397.990234,7890.520020,6639190016
2018-03-19,8630.650391,8675.870117,8182.399902,8344.120117,6729110016
2018-03-20,8913.469727,9051.019531,8389.889648,8619.669922,6361789952
2018-03-21,8929.280273,9177.370117,8846.330078,8937.480469,6043129856
2018-03-22,8728.469727,9100.709961,8564.900391,8939.440430,5530390016
2018-03-23,8879.620117,8879.620117,8360.620117,8736.250000,5954120192
2018-03-24,8668.120117,8996.179688,8665.700195,8901.950195,5664600064
2018-03-25,8495.780273,8682.009766,8449.099609,8612.809570,4569880064
2018-03-26,8209.400391,8530.080078,7921.430176,8498.469727,5921039872
2018-03-27,7833.040039,8232.780273,7797.279785,8200.000000,5378250240
2018-03-28,7954.479980,8122.890137,7809.169922,7836.830078,4935289856
2018-03-29,7165.700195,7994.330078,7081.379883,7979.069824,6361229824
2018-03-30,6890.520020,7276.660156,6683.930176,7171.450195,6289509888
2018-03-31,6973.529785,7207.850098,6863.520020,6892.479980,4553269760
2018-04-01,6844.229980,7060.950195,6526.870117,7003.060059,4532100096
2018-04-02,7083.799805,7135.470215,6816.580078,6844.859863,4333440000
2018-04-03,7456.109863,7530.939941,7072.490234,7102.259766,5499700224
2018-04-04,6853.839844,7469.879883,6803.879883,7456.410156,4936000000
2018-04-05,6811.470215,6933.819824,6644.799805,6848.649902,5639320064
2018-04-06,6636.319824,6857.490234,6575.000000,6815.959961,3766810112
2018-04-07,6911.089844,7050.540039,6630.509766,6630.509766,3976610048
2018-04-08,7023.520020,7111.560059,6919.979980,6919.979980,3652499968
2018-04-09,6770.729980,7178.109863,6661.990234,7044.319824,4894060032
2018-04-10,6834.759766,6872.410156,6704.149902,6795.439941,4272750080
2018-04-11,6968.319824,6968.319824,6817.589844,6843.470215,4641889792
2018-04-12,7889.250000,7899.229980,6806.509766,6955.379883,8906250240
2018-04-13,7895.959961,8183.959961,7758.930176,7901.089844,7764460032
2018-04-14,7986.240234,8140.709961,7846.000000,7874.669922,5191430144
2018-04-15,8329.110352,8338.419922,7999.330078,7999.330078,5244480000
2018-04-16,8058.669922,8371.150391,7925.729980,8337.570312,5631309824
2018-04-17,7902.089844,8285.959961,7881.720215,8071.660156,6900879872
2018-04-18,8163.419922,8197.799805,7886.009766,7944.430176,6529909760
2018-04-19,8294.309570,8298.690430,8138.779785,8159.270020,7063209984
2018-04-20,8845.830078,8880.230469,8244.540039,8286.879883,8438110208
2018-04-21,8895.580078,8997.570312,8652.150391,8848.790039,7548550144
2018-04-22,8802.459961,9001.639648,8779.610352,8925.059570,6629899776
2018-04-23,8930.879883,8958.549805,8788.809570,8794.389648,6925190144
2018-04-24,9697.500000,9732.610352,8927.830078,8934.339844,10678800384
2018-04-25,8845.740234,9745.320312,8799.839844,9701.030273,11083100160
2018-04-26,9281.509766,9281.509766,8727.089844,8867.320312,8970559488
2018-04-27,8987.049805,9375.469727,8987.049805,9290.629883,7566289920
2018-04-28,9348.480469,9412.089844,8931.990234,8939.269531,7805479936
2018-04-29,9419.080078,9531.490234,9193.709961,9346.410156,8853000192
2018-04-30,9240.549805,9477.139648,9166.809570,9426.110352,8673920000
2018-05-01,9119.009766,9255.879883,8891.049805,9251.469727,7713019904
2018-05-02,9235.919922,9256.519531,9015.139648,9104.599609,7558159872
2018-05-03,9743.860352,9798.330078,9188.150391,9233.969727,10207299584
2018-05-04,9700.759766,9779.200195,9585.959961,9695.500000,8217829888
2018-05-05,9858.150391,9964.500000,9695.120117,9700.280273,7651939840
2018-05-06,9654.799805,9940.139648,9465.250000,9845.309570,7222280192
2018-05-07,9373.009766,9665.849609,9231.530273,9645.669922,7394019840
2018-05-08,9234.820312,9462.750000,9127.769531,9380.870117,7415869952
2018-05-09,9325.179688,9374.759766,9031.620117,9223.730469,7226890240
2018-05-10,9043.940430,9396.040039,9040.519531,9325.959961,6906699776
2018-05-11,8441.490234,9052.959961,8394.459961,9052.959961,8488520192
2018-05-12,8504.889648,8664.860352,8223.500000,8441.440430,6821380096
2018-05-13,8723.940430,8773.549805,8395.120117,8515.490234,5866379776
2018-05-14,8716.790039,8881.120117,8367.969727,8713.099609,7364149760
2018-05-15,8510.379883,8836.190430,8456.450195,8705.190430,6705710080
2018-05-16,8368.830078,8508.429688,8175.490234,8504.410156,6760220160
2018-05-17,8094.319824,8445.540039,8054.120117,8370.049805,5862530048
2018-05-18,8250.969727,8274.120117,7974.819824,8091.830078,5764190208
2018-05-19,8247.179688,8372.059570,8183.350098,8255.730469,4712399872
2018-05-20,8513.250000,8562.410156,8205.240234,8246.990234,5191059968
2018-05-21,8418.990234,8557.519531,8365.120117,8522.330078,5154990080
2018-05-22,8041.779785,8423.250000,8004.580078,8419.870117,5137010176
2018-05-23,7557.819824,8054.660156,7507.879883,8037.080078,6491120128
2018-05-24,7587.339844,7738.600098,7331.140137,7561.120117,6049220096
2018-05-25,7480.140137,7659.140137,7392.649902,7592.299805,4867829760
2018-05-26,7355.879883,7595.160156,7349.120117,7486.479980,4051539968
2018-05-27,7368.220215,7381.740234,7270.959961,7362.080078,4056519936
2018-05-28,7135.990234,7419.049805,7100.890137,7371.310059,5040600064
2018-05-29,7472.589844,7526.419922,7090.680176,7129.459961,5662660096
2018-05-30,7406.520020,7573.770020,7313.600098,7469.729980,4922540032
2018-05-31,7494.169922,7608.899902,7361.129883,7406.149902,5127130112
2018-06-01,7541.450195,7604.729980,7407.339844,7500.700195,4921460224
2018-06-02,7643.450195,7695.830078,7497.259766,7536.720215,4939299840
2018-06-03,7720.250000,7754.890137,7613.040039,7632.089844,4851760128
2018-06-04,7514.470215,7753.819824,7474.040039,7722.529785,4993169920
2018-06-05,7633.759766,7643.229980,7397.000000,7500.899902,4961739776
2018-06-06,7653.979980,7680.430176,7502.009766,7625.970215,4692259840
2018-06-07,7678.240234,7741.270020,7650.819824,7650.819824,4485799936
2018-06-08,7624.919922,7698.189941,7558.399902,7685.140137,4227579904
2018-06-09,7531.979980,7683.580078,7531.979980,7632.520020,3845220096
2018-06-10,6786.020020,7499.549805,6709.069824,7499.549805,5804839936
2018-06-11,6906.919922,6910.180176,6706.629883,6799.290039,4745269760
2018-06-12,6582.359863,6907.959961,6542.080078,6905.819824,4654380032
2018-06-13,6349.899902,6631.660156,6285.629883,6596.879883,5052349952
2018-06-14,6675.350098,6707.140137,6334.459961,6342.750000,5138710016
2018-06-15,6456.580078,6681.080078,6433.870117,6674.080078,3955389952
2018-06-16,6550.160156,6592.490234,6402.290039,6455.450195,3194170112
2018-06-17,6499.270020,6589.109863,6499.270020,6545.529785,3104019968
2018-06-18,6734.819824,6781.140137,6446.680176,6510.069824,4039200000
2018-06-19,6769.939941,6822.500000,6709.919922,6742.390137,4057029888
2018-06-20,6776.549805,6821.560059,6611.879883,6770.759766,3888640000
2018-06-21,6729.740234,6810.939941,6715.169922,6780.089844,3529129984
2018-06-22,6083.689941,6747.080078,6006.600098,6737.879883,5079810048
2018-06-23,6162.479980,6224.819824,6071.810059,6090.100098,3431360000
2018-06-24,6173.229980,6223.779785,5826.410156,6164.279785,4566909952
2018-06-25,6249.180176,6327.370117,6119.680176,6171.970215,5500810240
2018-06-26,6093.669922,6290.160156,6093.669922,6253.549805,3279759872
2018-06-27,6157.129883,6180.000000,6052.850098,6084.399902,3296219904
2018-06-28,5903.439941,6170.410156,5873.049805,6153.160156,3467800064
2018-06-29,6218.299805,6261.660156,5835.750000,5898.129883,3966230016
2018-06-30,6404.000000,6465.509766,6214.220215,6214.220215,4543860224
2018-07-01,6385.819824,6432.850098,6289.290039,6411.680176,4788259840
2018-07-02,6614.180176,6683.859863,6305.700195,6380.379883,4396930048
2018-07-03,6529.589844,6671.370117,6447.750000,6596.660156,4672309760
2018-07-04,6597.549805,6771.919922,6450.459961,6550.870117,4176689920
2018-07-05,6639.140137,6749.540039,6546.649902,6599.709961,4999240192
2018-07-06,6673.500000,6700.939941,6533.549805,6638.689941,4313959936
2018-07-07,6856.930176,6863.990234,6579.240234,6668.709961,3961080064
2018-07-08,6773.879883,6885.910156,6747.979980,6857.799805,3386210048
2018-07-09,6741.750000,6838.680176,6724.339844,6775.080078,3718129920
2018-07-10,6329.950195,6767.740234,6320.720215,6739.209961,4052430080
2018-07-11,6394.709961,6444.959961,6330.470215,6330.770020,3644859904
2018-07-12,6228.810059,6397.100098,6136.419922,6396.779785,3770170112
2018-07-13,6238.049805,6310.549805,6192.240234,6235.029785,3805400064
2018-07-14,6276.120117,6298.189941,6212.220215,6247.500000,2923670016
2018-07-15,6359.640137,6403.459961,6256.509766,6272.700195,3285459968
2018-07-16,6741.750000,6741.750000,6357.009766,6357.009766,4725799936
2018-07-17,7321.040039,7387.240234,6684.169922,6739.649902,5961950208
2018-07-18,7370.779785,7534.990234,7280.470215,7315.319824,6103410176
2018-07-19,7466.859863,7494.459961,7295.459961,7378.200195,5111629824
2018-07-20,7354.129883,7594.669922,7323.259766,7467.399902,4936869888
2018-07-21,7419.290039,7437.640137,7262.410156,7352.720215,3726609920
2018-07-22,7418.490234,7537.950195,7383.819824,7417.799805,3695460096
2018-07-23,7711.109863,7771.500000,7409.100098,7414.709961,5132480000
2018-07-24,8424.269531,8424.269531,7705.500000,7716.509766,7277689856
2018-07-25,8181.390137,8416.870117,8086.359863,8379.660156,5845400064
2018-07-26,7951.580078,8290.330078,7878.709961,8176.850098,4899089920
2018-07-27,8165.009766,8262.660156,7839.759766,7950.399902,5195879936
2018-07-28,8192.150391,8222.849609,8110.770020,8169.060059,3988750080
2018-07-29,8218.459961,8272.259766,8141.180176,8205.820312,4107190016
2018-07-30,8180.479980,8235.500000,7917.500000,8221.580078,5551400000
2018-07-31,7780.439941,8181.529785,7696.930176,8181.200195,5287530000
2018-08-01,7624.910156,7769.040039,7504.950195,7769.040039,4797620000
2018-08-02,7567.149902,7712.770020,7523.439941,7634.189941,4214110000
2018-08-03,7434.390137,7562.140137,7328.649902,7562.140137,4627150000
2018-08-04,7032.850098,7497.490234,6984.069824,7438.669922,4268390000
2018-08-05,7068.479980,7102.770020,6940.700195,7031.080078,3679110000
2018-08-06,6951.799805,7166.549805,6890.540039,7062.939941,3925900000
2018-08-07,6753.120117,7146.560059,6748.240234,6958.319824,4682800000
2018-08-08,6305.799805,6746.850098,6226.220215,6746.850098,5064430000
2018-08-09,6568.229980,6625.729980,6249.069824,6305.560059,4267040000
2018-08-10,6184.709961,6591.259766,6124.520020,6571.419922,4528680000
2018-08-11,6295.729980,6455.740234,6109.029785,6185.790039,4047850000
2018-08-12,6322.689941,6409.850098,6237.500000,6283.649902,5665250000
2018-08-13,6297.569824,6537.049805,6225.720215,6341.359863,4083980000
2018-08-14,6199.709961,6287.939941,5971.049805,6287.660156,5301700000
2018-08-15,6308.520020,6588.490234,6221.419922,6221.419922,4895450000
2018-08-16,6334.729980,6473.500000,6276.410156,6294.229980,4328420000
2018-08-17,6580.629883,6582.500000,6324.970215,6340.910156,4992990000
2018-08-18,6423.759766,6617.350098,6353.729980,6583.430176,3984520000
2018-08-19,6506.069824,6537.979980,6361.549805,6422.569824,3311170000
2018-08-20,6308.529785,6536.919922,6297.930176,6500.509766,3665100000
2018-08-21,6488.759766,6500.870117,6298.240234,6301.069824,3377180000
2018-08-22,6376.709961,6816.790039,6310.109863,6486.250000,4668110000
2018-08-23,6534.879883,6546.540039,6371.339844,6371.339844,3426180000
2018-08-24,6719.959961,6719.959961,6498.640137,6551.520020,4097820000
2018-08-25,6763.189941,6789.629883,6700.959961,6719.950195,3312600000
2018-08-26,6707.259766,6774.750000,6620.750000,6754.640137,3295500000
2018-08-27,6884.640137,6884.640137,6689.709961,6710.799805,4019000000
2018-08-28,7096.279785,7109.560059,6882.339844,6891.080078,4659940000
2018-08-29,7047.160156,7113.299805,6970.819824,7091.709961,4145880000
2018-08-30,6978.229980,7072.689941,6834.689941,7043.759766,4463250000
